12.7810900,52.1591000,"[14822] Autohof Linthe A9 [Linthe]"
13.4085700,52.3878300,"[12305] Lichtenrader Damm 274 [Berlin]"
12.1549200,52.3939800,"[39307] Friedenstr.72 [Genthin]"
8.2839200,50.0157900,"[55252] Boelckestr.27 [Mainz-Kastel]"
8.4467800,50.0847900,"[65719] Elisabethenstr. [Hofheim am Main]"
8.2753800,50.0805600,"[65191] B455  Nr. 100 [Wiesbaden]"
9.9973300,51.7151300,"[37154] Einbecker Landstr.10 [Northeim]"
7.6077000,50.4019100,"[56179] Rheinstr.109 [Vallendar]"
13.3586400,50.9155500,"[09599] Esso; Dresdner Str.41 [Freiberg]"
7.2217800,50.6017400,"[53572] B42 [Unkel]"
13.9106700,51.5366400,"[01998] Senftenberger Str.29 [Klettwitz]"
8.5633500,52.1468100,"[32130] Bündenerstr.68 [Enger]"
12.3105800,51.6145100,"[06749] Brehnaerstr.32 [Bitterfeld]"
8.6639200,51.9088900,"[33758] Hauptstr.43 [Stukenbrock]"
7.5928800,47.9083300,"[79258] Autohof Hartheim A5 [Hartheim]"
10.9758900,50.9719800,"[99092] Binderslebener Landstr. [Erfurt]"
7.7431600,51.5969700,"[59199] Bahnhofstr.26-28 [Bönen]"
9.0191500,51.7409800,"[33014] Pymonther Str.48 [Bad Driburg]"
8.4348300,51.8250800,"[33397] Lange Str.27 [Rietberg]"
8.6252900,48.2058900,"[78661] Neckarburg Ost; A81 Rtg. Nord; 0741 8894 [Dietingen]"
8.8249700,52.5965500,"[27245] Barenburger Str./ B61 [Kirchdorf]"
10.1114000,53.6235700,"[22159] Pezolddamm 136 [Hamburg]"
9.0609700,49.2103900,"[74906] Bonfelderstr. [Bad Rappenau]"
11.3488300,48.0020300,"[82319] Münchnerstr.14 [Starnberg]"
8.3642700,52.4950000,"[49448] Osnabrücker Str.79 [Hüde]"
10.0973800,52.6122700,"[29221] Braunschweiger Heerstr.42 [Celle]"
8.6731800,50.4283300,"[35510] Weiseler Str.73 [Butzbach]"
9.6322200,52.0887800,"[31020] Heerstr.4 [Salzhemmendorf]"
11.1264100,50.2198900,"[96242] Esso; Frohnlacher Str.1-3 [Sonnefeld]"
10.9653300,50.2514500,"[96450] Ketschendorfer Str.26 [Coburg]"
14.4024200,51.1798900,"[02625] Dresdener Str.68 [Bautzen]"
13.5977200,52.6836200,"[16321] Rüdnitzer Chaussee 2 [Bernau]"
11.1459200,47.8319300,"[82362] Alpenstr.13 [Weilheim]"
9.9764300,48.3970400,"[89077] Esso; Hindenburgring 3 [Ulm]"
9.9776400,48.3996000,"[89077] Hindenburgring 24 [Ulm]"
11.6089200,52.1667800,"[39128] Eberndorfer Chausee 72 [Magdeburg]"
8.4601600,53.3257100,"[26919] Breite Str.200 [Brake]"
7.8706400,51.5009500,"[58739] Hauptstr.153; 02377/2269 [Wickede]"
7.8706800,51.6298000,"[59069] Esso; A2 Rasthof Rhynern Süd [Hamm]"
9.8393300,47.6850000,"[88239] Friedrich-Ebert-Str.15 [Wangen]"
9.6207700,47.7695900,"[88212] Wangener Str.94 [Ravensburg]"
9.7489500,47.9160500,"[88339] Frauenbergstr.51 [Bad Waldsee]"
9.7163000,48.2879600,"[89584] Münsinger Str.33 [Ehingen]"
11.5509500,49.9360500,"[95445] Bamberger Str.57 [Bayreuth]"
11.5997700,49.9543400,"[95448] Bernecker Str. [Bayreuth]"
8.0449400,52.1587300,"[49186] Charlottenburger Ring 7 [Bad Iburg]"
6.9560900,51.2550200,"[40822] Düsseldorfer Str.198 [Mettmann]"
9.3354900,49.7712600,"[97903] Hauptstr.35 [Collenberg]"
7.1109600,51.6539800,"[45770] Breddenkampstr. [Marl]"
6.8687500,51.3389100,"[40885] Am Krummenweg 2 [Ratingen]"
11.0769700,47.8024900,"[82380] Hauptstr.22 [Peißenberg]"
7.5480800,51.9464100,"[48161] Esso; A1 Rasthof Münsterland West Rtg. Ruhrgebiet [Münster]"
14.4008200,51.0546300,"[02689] Oppacher Str.47 [Sohland]"
14.1918400,51.1362700,"[01877] Forsthausstr.1 [Bischofswerda]"
9.9390500,53.5929300,"[22527] Koppelstr.30 [Hamburg]"
8.5586200,52.2075800,"[32257] Holzhauser Str.94 [Bünde]"
9.1352500,52.2759300,"[31683] Sülbecker Weg 25 [Obernkirchen]"
8.7929800,52.2910000,"[32479] Lübecker Str.114 [Hille]"
7.0676200,51.2267500,"[42329] Westring [Wuppertal]"
7.1050600,51.2456300,"[42117] Friedrich-Ebert-Str.434 [Wuppertal]"
8.2771900,51.8604200,"[33378] Herzebrocker Str.47 [Rheda-Wiedenbrück]"
10.6220000,47.7854200,"[87616] Kaufbeurener Str.44 [Marktoberdorf]"
12.6615100,51.4651500,"[04838] Wurzener Landstr.5 [Eilenburg]"
11.2686800,51.4685700,"[06526] Martinsriether Weg 1 [Sangershausen]"
12.0800000,49.0015100,"[93051] Augsburger Str.44 [Regensburg]"
9.3702200,48.6826300,"[73257] Plochinger Str.21 [Köngen]"
11.8398800,47.9103600,"[83620] Münchener Str.20 [Feldkirchen]"
9.6883200,52.6935700,"[29690] Allertal Ost; A7 Rtg. Nord; 05071 2263 [Essel]"
9.7722100,49.4757700,"[97980] Wachbacher Str.100 [Bad Mergentheim]"
7.8512300,50.4478700,"[56410] A3 Rasthof Montabaur Rtg. Köln [Montabaur]"
6.9405500,50.6439000,"[53359] Esso; A61 Rasthof Peppenhoven West [Rheinbach]"
12.7713900,50.8639800,"[09212] Esso; Burgstädter Str.20 [Limbach-O.]"
8.0963700,50.9152700,"[57250] Kronprinzenstr.23 [Netphen]"
11.6327900,52.1656000,"[39124] Lübecker Str.70 [Magdeburg]"
11.0783100,52.2158200,"[39365] Esso; Autohof A2 Marienborn [Marienborn]"
13.5622600,52.3768200,"[15732] A113 Rasthof Waldeck Ost [Waltersdorf]"
13.2103500,52.5274200,"[13597] Ruhlebener Str.185 [Berlin]"
13.3354800,52.5649600,"[13407] Holländer Str.52 [Berlin]"
13.0046600,52.6666500,"[14641] A10 Rasthof Wolfslake Ost [Perwenitz]"
13.0092700,52.6854100,"[14641] A10 Rasthof Wolfslake West [Perwenitz]"
8.8480400,47.7641900,"[78224] Radolfzeller Str.28 [Singen]"
11.8346600,47.7832100,"[83714] Strass 2 [Miesbach]"
12.5921200,47.8284000,"[83346] Hochfelln Nord; A8 Rtg. West; 08662 66390-0 [Bergen]"
12.7083600,48.9312100,"[94336] Bayerischer Wald Nord; A3 Rtg. West; 09422 1361 [Hunderdorf]"
8.5689200,49.1607200,"[76694] A5 Rasthof Bruchsal Ost [Forst]"
8.5685600,49.1624400,"[76694] A5 Rasthof Bruchsal West [Forst]"
11.2036600,49.3555800,"[90537] Nürnberg-Feucht Ost; A9 Rtg. Nord; 09128 92770 [Feucht]"
10.7234600,49.7307600,"[96193] A3 Rasthof Steigerwald Süd Rtg. Nürnberg [Wachenroth]"
11.8231000,51.6543200,"[06420] A14 Rasthof Plötztal Ost [Könnern]"
11.4184400,53.6121000,"[19061] Am Püssenkrug 2 [Schwerin]"
9.9394800,53.7159700,"[25451] Holmmoor Ost; A7 Rtg. Nord; 04106 4848 [Quickborn]"
12.2329200,54.1574700,"[18182] An der B105 [Mönchhagen]"
13.3808600,48.6833600,"[94154] Passauer Str.31 [Neukirchen]"
7.8800400,52.2320200,"[49545] A1 Rasthof Tecklenburger Land Ost [Tecklenburg]"
12.6058900,48.8841000,"[94315] Ittlingerstr.148 [Straubing]"
10.0583600,53.5609200,"[20535] Sievekingsallee 75 [Hamburg]"
9.0044700,47.8595700,"[78333] Meßkircher Str.37 [Stockach]"
8.6574900,49.5275600,"[69469] Südliche Bergstr.3 [Weinheim]"
8.9905900,50.6462600,"[35325] Autohof Mücke A5 Am Gottesrain [Mücke]"
8.8333000,54.7911600,"[25899] Gather Landstr.29 [Niebüll]"
10.6900300,50.6415900,"[98544] Suhler Str.42 [Zelle Mehlis]"
10.2305500,50.0550900,"[97422] Deutschhöfer Str.51 [Schweinfurt]"
8.5977100,52.9102400,"[27243] Amtsfreiheit 25 [Harpstedt]"
9.8970900,53.5657700,"[22761] Esso; Theodorstr.1 [Hamburg]"
13.7347400,51.0654900,"[01097] Esso; Leipziger Str.2a [Dresden]"
13.5692100,51.2136300,"[01689] Dresdner Str.25 [Niederau]"
13.4694300,52.5433000,"[13053] Indira-Gandhi-Str.75 [Berlin]"
9.5376100,48.7179700,"[73061] Hauptstr.111 [Ebersbach]"
8.2333900,51.9590300,"[33428] Gütersloher Str.33 [Harsewinkel]"
11.8424600,48.4342200,"[85416] Freisinger Str.48 [Langenbach]"
7.8120400,48.5763700,"[77694] Straßburger Str.20 [Kehl]"
8.0643300,48.6285600,"[77855] Fautenbacher Str.20 [Achern]"
7.3104200,49.3461400,"[66424] A6 Rasthof Homburg [Homburg]"
8.4503400,50.0567000,"[65439] Esso; A66 Rasthof Weilbach Süd [Flörsheim]"
8.3514600,50.0969300,"[65207] Esso; A3 Rasthof Medenbach West [Wiesbaden]"
12.3975100,51.3703000,"[04129] Esso; Maximilianallee 26 [Leipzig]"
9.4780000,51.9846600,"[37619] Hauptstr.4 [Hehlen]"
11.1473300,52.9668200,"[29439] Esso; Dannenberger Str.28 [Lüchow]"
10.0259300,53.4854600,"[21109] A1 Rasthof Stilhorn West [Hamburg]"
10.0403700,53.5598800,"[20535] Sievekingsallee 4 [Hamburg]"
10.7077200,53.8451000,"[23562] Ratzeburger Allee 98 [Lübeck]"
8.6539400,51.9455900,"[33813] Holter Str.63 [Oerlinghausen]"
10.1754000,49.5847300,"[97258] Industriestr.1 [Gollhofen]"
14.5988400,52.1712000,"[15890] An der B112 [Eisenhüttenstadt]"
8.4620000,49.5941100,"[68623] Mannheimer Str.8 [Lampertheim]"
14.3980300,51.8495900,"[03185] Am Teufelsteich 1 [Peitz]"
6.9407500,50.9212200,"[50969] Höninger Weg 12-14 [Köln]"
10.1232100,53.5690700,"[22043] Schiffbecker Weg 299 [Hamburg]"
11.3010900,48.1986200,"[82140] Schloßstr.161a [Olching]"
10.8248900,49.9134200,"[96120] Hauptstr.95-97 [Bischberg]"
8.5022300,47.9583900,"[78166] Dürrheimer Str. [Donaueschingen]"
10.9867400,49.8204600,"[96114] Bamberger Str.35 [Hirschaid]"
8.7704500,49.2330100,"[74918] Bruchsaler Str.5 [Angelbachtal]"
9.8534100,51.3488500,"[37213] Mündener Str.8 [Witzenhausen]"
13.6907300,51.0786300,"[01139] Washingtonstr.12 [Dresden]"
10.9341900,50.8882300,"[99334] Thöreyer Str. [Ichtershausen]"
11.5810500,48.2843400,"[85716] Bezirksstr./ Buchenstr. [Unterschleißheim]"
7.8808600,50.9006400,"[57258] Bahnhofstr.59 [Freudenberg]"
8.7924500,53.0942000,"[28217] Utbremer Str.75-77 [Bremen]"
11.3721900,47.6602700,"[82431] Bahnhofstr.24 [Kochel]"
8.2104500,49.9372400,"[55270] Pariser Str.53 [Klein-Wintersheim]"
6.9686600,50.9807900,"[50733] Boltensternstr. [Köln]"
9.0463100,53.0050900,"[28832] Obernstr.129 [Achim]"
7.0024600,50.9791300,"[51063] Düsseldorfer Str.200 [Köln]"
8.8781200,51.2687900,"[34497] Frankenberger Landstr.2 [Korbach]"
8.7851800,50.0995000,"[63071] Bieberer Str.174 [Offenbach]"
11.0214500,49.3378400,"[91126] Nürnberger Str.84 [Schwabach]"
10.2904900,53.9341000,"[23795] Hamburger Str.124 [Bad Segeberg]"
8.3650300,49.2161900,"[76726] Josef-Probst-Str. [Germersheim]"
7.2393500,51.4570800,"[44803] Auf dem Alten Kamp 12 [Bochum]"
9.2215100,52.2228700,"[31749] Esso; A2 Rasthof Auetal Nord [Auetal]"
11.0053200,49.4111500,"[90547] Esso; Hauptstr.65 [Stein]"
8.2936000,50.6872400,"[35745] A45 Rasthof Dollenberg [Herborn]"
9.5162800,51.2684100,"[34253] Kassel West; A7 Rtg. Süd;  0561 583399 [Lohfelden]"
12.2303100,50.8729500,"[04626] Autohof A4 Abfahrt Ronneburg Nordseite [Löbichau]"
8.2929000,49.6454500,"[67551] Esso; A61 Rasthof Wonnegau Ost [Worms]"
9.6410500,49.2064200,"[74632] A6 Rasthof Hohenlohe Nord [Neuenstein]"
10.2097500,49.4856300,"[91620] Ohrenbach West; A7 Rtg. Süd; 09865 98610 [Ohrenbach]"
11.2659300,47.3993800,"[82481] Am Brunnstein 2 [Mittenwald]"
11.0761100,47.4903700,"[82467] Zugspitzstr.44 [Garmisch-Partenkirchen]"
11.2034500,47.6829500,"[82418] Weilheimer Str.12 [Murnau]"
8.4609900,50.2890600,"[61389] Weilroder Str.1 [Schmitten/Brombach]"
8.4731200,50.1805500,"[61462] Frankfurter Str.21 [Königstein]"
11.1499700,49.3525500,"[90530] Esso; Sperbersloher Str.28 [Wendelstein]"
10.2142400,53.6050900,"[22145] Hauptstr.8 [Stapelfeld]"
8.2040100,52.6615900,"[49393] Dinklagerstr.114 [Lohne]"
11.0170500,49.5871500,"[91052] Gebbertstr.86 [Erlangen]"
11.1107000,49.4523700,"[90482] Ostendstr.58 [Nürnberg]"
13.3847500,52.4490800,"[12109] Mariendorfer Damm 44 [Berlin]"
14.3513900,51.7788700,"[03044] Gerhart-Hauptmann-Str. [Cottbus]"
10.5601100,49.3103400,"[91522] Rothenburger Str.2-4 [Ansbach]"
8.5071100,48.2109800,"[78655] Rottweiler Str.14 [Dunningen]"
11.3203900,50.7137400,"[07407] Esso; Schwarzburger Chaussee [Rudolstadt]"
8.4185600,48.4647100,"[72250] Stuttgarter Str.46 [Freudenstadt]"
7.1790800,51.3981600,"[45525] Martin-Luther-Str.18 [Hattingen]"
8.8553100,49.9179900,"[64839] Darmstädter Str.88 [Münster]"
11.6200000,51.8011800,"[39439] Bernburger Str./ B185 [Güsten]"
8.7343400,53.0432800,"[28259] Kirchhuchter Landstr.142 [Bremen]"
12.9979400,50.5667100,"[09456] Talstr.18 [Annaberg-Buchholz]"
12.1244100,51.5314000,"[06188] B100 Nordseite [Landsberg]"
9.7030500,53.2809000,"[21255] Unter den Linden 42 [Tostedt]"
10.0128100,53.5902900,"[22303] Barmbecker Str.86 [Hamburg]"
9.7337600,49.1189500,"[74523] Johanniterstr.63 [Schwäbisch Hall]"
9.3290500,48.6329100,"[72622] Stuttgarter Str.22 [Nürtingen]"
11.6251400,49.1643200,"[92358] Regensburger Str.2 [Seubersdorf]"
9.7061500,50.5807400,"[36039] Autohof A7 Michelsrombacher Str.6 [Fulda]"
13.2431900,52.3971400,"[14513] Warthestr.1 [Teltow]"
9.2415000,51.5738300,"[34434] Emmerkertorstr.21 [Borgentreich]"
8.7024800,53.1678700,"[28719] Stader Landstr.1 [Bremen]"
13.5615600,52.3780300,"[15732] A113 Rasthof Waldeck West [Waltersdorf]"
14.6604400,51.0841700,"[02708] Rumburger Str.3 [Löbau]"
10.7951400,49.3407900,"[91560] Nürnberger Str.22 [Heilsbronn]"
11.4437900,48.2491100,"[85221] Münchner Str.63 [Dachau]"
9.9378100,49.7787300,"[97072] Randersackererstr.32-34 [Würzburg]"
11.2068900,49.3687000,"[90537] Esso; Schwabacher Str.27 [Feucht]"
12.7982600,52.8910300,"[16816] Nauener Str. [Neuruppin]"
11.4544200,53.8787400,"[23970] Schweriner Str.31 [Wismar]"
11.6619500,54.0243100,"[18233] Wismarsche Str. [Neubuckow]"
12.1652100,54.0828400,"[18055] Verbindungsweg [Rostock]"
8.5698500,53.0181500,"[27777] Wildeshauser Landstr.60 [Ganderkesee]"
8.8659200,53.0819600,"[28329] Kurfürstenallee 119 [Bremen]"
10.2597800,52.3408600,"[31228] Esso Autohof A2; Heinrich-Hertz-Str.20; Tel. 05171/765315 [Peine]"
11.4483100,48.7547200,"[85053] Manchinger Str.70 [Ingolstadt]"
11.3707900,48.7805500,"[85049] Friedrichshofener Str.52 [Ingolstadt]"
13.2733500,51.0821200,"[01683] An der A14 [Bodenbach]"
11.0386300,49.4354700,"[90439] Esso; Gustav-Adolf-Str.49 [Nürnberg]"
6.8391800,51.2899100,"[40878] Düsseldorfer Str.128 [Ratingen]"
6.9754700,51.8949300,"[46342] Ramsdorfer Str. [Velen]"
8.0581100,52.2058800,"[49124] Klöcknerstr.16 [Georgsmarienhütte]"
7.8782800,50.7358900,"[57578] Betzdorfer Str. [Elkenroth]"
7.8407800,52.1940800,"[49525] Tecklenburger Str.48 [Lengerich]"
7.0193300,51.3375700,"[42549] Birtherstr.5 [Velbert]"
9.4373700,48.9344400,"[71522] Stuttgarter Str.152 [Backnang]"
9.9340300,51.5390800,"[37073] Weender Landstr.10 [Göttingen]"
10.3321200,51.6603900,"[37412] Osteroder Str.27-29 [Herzberg]"
7.6123100,51.2282000,"[58509] Heedfelder Str.90 [Lüdenscheid]"
7.1144700,49.8074300,"[54497] An der Hunsrückhöhenstr. [Morbach]"
8.2751100,50.0812800,"[65191] B455 [Wiesbaden]"
7.3488600,51.4380000,"[58455] Dortmunderstr.8 [Witten]"
7.0286100,51.4222000,"[45134] Frankenstr.241 [Essen]"
12.1871600,47.6092600,"[83088] Kufsteiner Str.54 [Kiefersfelden]"
7.5080100,52.6775300,"[49740] An der B213 Südseite [Haselünne]"
9.7708000,54.6358000,"[24392] Schleswiger Str.5a [Süderbrarup]"
7.0006900,50.9556100,"[51065] Rendsburger Platz 2 [Köln]"
11.1058200,49.4243800,"[90478] Esso; Münchener Str.281 [Nürnberg]"
9.4862800,51.0877600,"[34323] Gewerbegebiet an der A7 [Malsfeld]"
9.1764400,48.8183000,"[70469] Heilbronner Str.330 [Stuttgart]"
12.1772200,49.6781600,"[92637] Esso; Friedrich-Ebert-Str.44 [Weiden]"
8.8696900,49.2510500,"[74889] Dührener Str.19 [Sinsheim]"
8.8226200,49.2964600,"[74939] Meckesheimer Landstr.5 [Zuzenhausen]"
8.7964100,49.3590400,"[69257] An der B45 [Wiesenbach]"
8.6444000,49.8799000,"[64293] Kasinostr.66 [Darmstadt]"
6.4025300,51.8098500,"[46459] Anholter Str.30 [Rees-Millingen]"
10.0206800,53.5661100,"[22087] Mundsburger Damm 24 [Hamburg]"
6.3244500,51.0732300,"[41812] Kölner Str. [Erkelenz]"
11.1115400,49.4051200,"[90469] Trierer Str.166 [Nürnberg]"
8.0161600,53.6342300,"[26434] Bäderstr.1 [Hooksiel]"
11.4382900,50.1035500,"[95326] Am Kreuzstein 11 [Kulmbach]"
8.9208800,52.2921200,"[32423] Grimpenwall 24-26 [Minden]"
9.5362000,49.8527600,"[97839] B8 bei Kredenbach [Esselbach]"
7.4904500,51.4966500,"[44141] Märkische Str.239 [Dortmund]"
10.1514500,49.7387100,"[97318] Repperndorfer Str.5 [Kitzingen]"
9.9832200,53.4308200,"[21077] Winsener Str.158 [Hamburg]"
10.0360200,53.5361200,"[20539] Billhorner Röhrendamm 119 [Hamburg]"
9.6071500,52.3169400,"[30989] Stadtweg 16 [Gehrden]"
9.8270800,52.3433500,"[30539] Brabeckstr. [Hannover]"
9.4306700,51.8334300,"[37671] Corveyer Str.6 [Höxter]"
9.7046000,47.5650500,"[88131] Kemptener Str.114 [Lindau]"
9.8775900,47.7954700,"[88353] Immenrieder Str.8 [Kißlegg]"
10.2636000,48.4536000,"[89312] Ulmer Str.85 [Günzburg]"
11.7422100,48.3097000,"[85399] Hauptstr.86 [Hallbergmoos]"
9.2460000,50.0821900,"[63825] Aschaffenburger Str.24 [Schöllkrippen]"
11.8031600,48.2221500,"[85464] Erdinger Str.5 [Finsing]"
7.6530000,51.2167600,"[58511] Bräukenstr.81 [Lüdenscheid]"
9.0188600,48.7849900,"[71229] Glemseckstr.63 [Leonberg]"
13.3953100,54.4029400,"[18528] B96  bei Bergen auf Rügen [Sehlen]"
8.8162100,52.9912200,"[28844] Leester Str.69 [Leeste]"
10.2309400,47.5551300,"[87509] Sonthofener Str.57 [Immenstadt]"
13.6960400,52.4368800,"[12589] Fürstenwalder Allee [Berlin]"
10.8803900,48.4018300,"[86154] Donauwörther Str.258 [Augsburg]"
6.1456400,51.6808200,"[47574] Nordring 101 [Goch]"
7.2425600,51.0177500,"[51515] Wipperfürther Str.212 [Kürten]"
7.2647600,51.0517300,"[51515] Wipperfürther Str.360 [Kürten]"
13.1137000,51.1302400,"[04720] Leipziger Str. [Döbeln]"
9.4758300,49.7814400,"[97877] Hafenstr.12 [Wertheim]"
11.6062400,52.1234300,"[46459] Anholter Str.30 [Rees-Millingen]"
11.4216100,47.9103000,"[82515] Königsdorfer Str.24 [Wolfratshausen]"
9.9650100,53.5490200,"[20359] Spielbudenplatz 5-13 [Hamburg]"
10.5696100,51.5918500,"[37441] Walkenrieder Str.8 [Bad Sachsa]"
14.0032200,54.0453200,"[17459] B111 [Koserow]"
13.2753600,52.4605600,"[14195] Königin-Luise-Str./Clayallee [Berlin]"
10.5021600,48.0481900,"[87719] Landsberger Str. 25 [MINDELHEIM]"
10.2132100,48.4374200,"[89340] Esso; A8 Rasthof Leipheim-Süd (24h) [Leipheim]"
13.8077700,51.0055600,"[01239] Langer Weg 22 [Dresden]"
11.6327900,52.2630900,"[39326] L44/Colbitzer Str. (Wolmirstedt) [Dahlenwarsleben]"
6.9665800,51.4401000,"[45147] Wickenburgstr.26-28 [Essen]"
8.4517500,47.9314100,"[78199] Hüfinger Strasse [BRÄUNLINGEN]"
9.3507000,52.3092000,"[31552] Tor 10 [Rodenberg]"
7.5641600,49.4409000,"[66877] Kindsbacher Str.43 [Ramstein-Miesenbach]"
11.7362600,48.1471700,"[85622] Hohenlindner Str.34 [Feldkirchen]"
10.7040000,53.8829400,"[23568] Travemünder Allee 28 [Lübeck]"
6.1701400,51.2123700,"[41372] Mönchengladbacher Str.1 [Niederkrüchten]"
11.1848100,50.1603000,"[96275] Hauptstr.40 [Marktzeuln]"
9.5700600,54.5254800,"[24837] Sankt-Jürgener-Str.30 [Schleswig]"
11.2785100,50.6834800,"[07422] Rudolstädter Str.9 [Bad Blankenburg]"
8.3969800,49.3160200,"[67373] Kettelerstrasse [DUDENHOFEN]"
6.1345700,50.7137100,"[52076] Esso: Nerscheider Weg/Ecke Monschauer Str. [AACHEN]"
9.8423400,52.9866500,"[29614] Wilhlmstr. [SOLTAU]"
10.6361600,49.7396400,"[96152] An Der Eichelfahrt [BURGHASLACH]"
7.2062900,51.4671700,"[44795] An Der Landwehr [BOCHUM]"
7.6748700,50.0038600,"[55494] Bahnhofstrasse [RHEINBÖLLEN]"
13.0040800,47.6304300,"[83471] Esso; Bahnhofstr.21 [Berchtesgaden]"
10.2750500,47.4154300,"[87561] Sonthofener Str.20a [Oberstdorf]"
12.7495100,47.7623200,"[83334] Adlgasser Str.6 [Inzell]"
13.1921000,48.3156500,"[94094] Esso; B12 Hauptstr. [Malching]"
12.8786100,48.7733600,"[94447] Esso; Passauer Str.36 [Plattling]"
12.6230100,48.8452700,"[94330] Passauer Str.10 [Aiterhofen]"
8.2258100,48.2171100,"[78132] Hauptstr.19 [Hornberg]"
6.0706300,50.7649000,"[52064] Lütticher Str.62 [Aachen]"
8.2486300,50.0165300,"[55120] Rheinallee 90a [Mainz]"
8.3640700,50.0152200,"[65239] Frankfurter Str.70 [Hochheim]"
12.8657000,49.1760500,"[93444] Lamer Strasse [KÖTZTING]"
6.9274600,51.4598700,"[45359] Aktienstr.34a [Essen]"
10.9180200,48.3951900,"[86169] Mühlhauser Str.8 [Augsburg]"
7.1644200,49.4059900,"[66564] Bliesstr.10 [OTTWEILER]"
10.9164600,48.9569800,"[91757] Nürnberger Str.16 [Treuchtlingen]"
7.9971000,49.8353500,"[55599] Autohof A5 [Gau-Bickelheim]"
8.6196700,50.1319500,"[60488] Ludwig-Landmann-Str.339 [Frankfurt]"
8.7231000,51.6672700,"[33178] Paderborner Str.32 [Borchen]"
7.4292100,52.3262000,"[48499] Esso; Autohof B70 [Salzbergen]"
9.1083000,50.2839800,"[63654] An der Saline [BÜDINGEN]"
9.2949800,49.1502800,"[74189] Haller Str. [Weinsberg]"
8.4499400,50.0572700,"[65719] Esso; A66 [Hofheim am Taunus]"
6.9093000,50.9377800,"[50933] Melatengürtel 12-16 [Köln]"
8.3833200,51.3575900,"[59909] Bundesstr.77 [Bestwig]"
9.4684800,51.3081000,"[34121] Schönfelder Str.44 [Kassel]"
8.5493100,50.9888100,"[35116] Edertalstr. [Hatzfeld]"
9.3249300,48.7332400,"[73730] Plochinger Str.64 [Esslingen]"
11.8743300,48.9117100,"[93309] Regensburger Str. [Kelheim]"
10.6981600,53.8709800,"[23564] Falkenstr.33 [Lübeck]"
9.1607600,48.8898800,"[71636] Schwieberdinger Str. [PFLUGFELDEN]"
10.9934600,49.5818700,"[91052] Esso; Wichernstr.2 / Äußere Brucker Str. [Erlangen]"
10.1353200,54.3818600,"[24161] Dänischenhagener Str. [Altenholz]"
10.7362300,52.7315200,"[29378] Dammstr.28 [Wittingen]"
10.4190500,49.2479800,"[91589] Ansbacher Str.20 [Aurach]"
9.1557200,52.6574100,"[31608] Oyler Str. [Marklohe]"
9.6208300,52.4065700,"[30419] Garbsenser Landstr.17 [Hannover]"
6.9419900,51.3671600,"[45219] Graf Zeppelin Str.64 [Essen]"
6.9831900,51.5726800,"[45964] Sandstr.11 [Gladbeck]"
7.3407000,53.0545300,"[26871] Emdener Str.8 [Papenburg]"
6.1688100,50.8742400,"[52477] Luisenstr.77 [Alsdorf]"
9.7808300,52.3994400,"[30177] Podbielskistr.216; Tel. 0511/690426 [Hannover]"
9.7369900,52.3977400,"[30165] Esso- Station; Vahrenwalderstr.120; Tel. 0511/39707- 58 [Hannover]"
8.9126400,53.8093200,"[21762] Stader Str.48 [Otterndorf]"
11.9936700,53.8297200,"[18246] Esso- Station; Tarnower Chaussee 1a; Tel. 038461/6777-0 [Bützow]"
13.1118700,50.9870400,"[09661] Esso; Autohof A4 [Hainichen]"
10.1401500,51.9473400,"[38723] Esso; Autohof Zainer Berg4; Tel. 05384/9666-0 [Rhüden (Seesen)]"
10.2354800,50.0482700,"[97421] Am oberen Marienbach 14 [Schweinfurt]"
13.1234100,52.3128900,"[14552] Zum Mittelbusch [Nuthetal]"
8.4814700,48.9213200,"[76337] Pforzheimer Strasse [WALDBRONN]"
9.0904300,54.1962000,"[25746] Husumer Str.5 [Heide]"
8.9251000,54.3059700,"[25832] Gardinger Chaussee [Tönning]"
11.1071200,53.1030300,"[29451] Am Besenberg 15 [Dannenberg (Elbe)]"
10.6357700,53.6092100,"[23881] B207 [Breitenfelde]"
9.3519900,52.2783500,"[31867] Esso; Autohof; Hanomagstr.2 [LAUENAU]"
11.0309200,49.6538200,"[91083] Esso; Erlanger Str.6 [BAIERSDORF]"
8.9593100,47.7447900,"[78315] Böhringer Str.55 [Radolfzell]"
11.3566500,47.9674300,"[82335] Perchastrasse [BERG]"
9.4683300,51.8278400,"[37603] Esso; Sollingstr. 65-67 [Holzminden]"
9.3753600,51.6744000,"[37688] Esso; Blankenauer Str.7 [Beverungen]"
12.9121100,50.8034000,"[09120] Esso; Annaberger Str.213 [Chemnitz]"
9.6882200,50.5502100,"[36037] Esso; Petersberger Str.42 [Fulda]"
9.8020400,50.5409500,"[36160] Esso; Fuldaer Str.35 [Dipperz]"
13.9081000,53.8737900,"[17406] Esso; An der B110 [Usedom]"
9.0033600,49.7474600,"[64732] Frankfurter Strasse [BAD KÖNIG]"
8.5869300,50.0580200,"[60549] Esso; Flughafen Ffm Unterschweinstiege [Frankfurt]"
11.5903700,48.1663200,"[80803] Esso; Ungererstr.54 [München]"
13.2704300,52.2940200,"[14974] Zossener Str. [Ludwigsfelde]"
11.8692700,48.1852700,"[85570] Ebersberger Str.46 [Ottenhofen]"
9.2848600,50.7519000,"[36304] Esso; Hersfelder Str.81 [ALSFELD]"
